Customer ID,Recency,Frequency,Monetary,Cluster,Segment
15329,38,11,2958.83,1,Loyal customers
15330,31,2,714.96,0,Potential loyalists
15331,499,3,767.91,0,Potential loyalists
15332,365,6,4892.68,2,Champions
15333,207,1,1028.56,0,Potential loyalists
15334,156,3,350.82,3,New customer
15335,53,1,170.22,3,New customer
15336,401,1,240.5,4,Lost customer
15337,410,1,373.02,4,Lost customer
15338,676,1,277.93,4,Lost customer
15339,65,7,1821.02,5,At risk
15340,561,1,105.5,4,Lost customer
15341,80,2,2402.7200000000003,1,Loyal customers
15342,129,1,406.09,3,New customer
15343,86,1,364.5,3,New customer
15344,0,3,563.94,3,New customer
15345,45,1,393.54,3,New customer
15346,332,3,596.12,3,New customer
15347,365,4,1162.0,0,Potential loyalists
15348,71,1,158.04,3,New customer
15349,157,2,463.90999999999997,3,New customer
15350,372,2,547.6,4,Lost customer
15351,11,10,3430.22,1,Loyal customers
15352,548,1,111.15,4,Lost customer
15353,254,7,2794.4700000000003,1,Loyal customers
15354,602,3,284.4,4,Lost customer
15355,28,2,277.05,3,New customer
15359,662,8,181.35,4,Lost customer
15360,39,1,427.93,3,New customer
15361,361,4,689.07,0,Potential loyalists
15362,448,2,613.08,4,Lost customer
15363,372,2,678.11,0,Potential loyalists
15364,95,2,913.19,0,Potential loyalists
15366,74,7,2389.08,1,Loyal customers
15367,56,11,5081.33,2,Champions
15368,20,2,722.74,0,Potential loyalists
15370,40,8,3739.01,2,Champions
15371,661,1,59.400000000000006,4,Lost customer
15374,128,2,307.32,3,New customer
15375,689,1,60.959999999999994,4,Lost customer
15376,39,3,1221.56,0,Potential loyalists
15377,382,4,1211.75,0,Potential loyalists
15378,462,2,246.5,4,Lost customer
15379,168,8,4877.84,2,Champions
15380,8,11,3248.96,1,Loyal customers
15381,213,5,1890.5700000000002,5,At risk
15384,169,4,2027.79,5,At risk
15385,39,3,942.08,0,Potential loyalists
15386,185,1,394.14,3,New customer
15387,491,1,468.65,4,Lost customer
15388,269,1,140.54,4,Lost customer
15389,171,5,2733.8,1,Loyal customers
15390,395,2,1216.66,0,Potential loyalists
15391,583,1,289.87,4,Lost customer
15392,4,7,2911.62,1,Loyal customers
15393,15,5,891.34,0,Potential loyalists
15395,325,1,107.45,4,Lost customer
15396,112,2,796.38,0,Potential loyalists
15397,289,1,94.0,4,Lost customer
15398,15,2,1345.53,0,Potential loyalists
15399,0,3,815.77,0,Potential loyalists
15400,91,8,1302.3,0,Potential loyalists
15401,451,2,216.95000000000002,4,Lost customer
15402,148,6,1830.54,5,At risk
15403,491,2,170.88,4,Lost customer
15404,375,1,257.06,4,Lost customer
15405,188,2,659.84,3,New customer
15406,30,4,975.87,0,Potential loyalists
15407,33,4,1046.74,0,Potential loyalists
15408,263,1,267.18,3,New customer
15409,720,1,131.25,4,Lost customer
15410,83,10,4685.72,2,Champions
15411,25,4,1348.93,0,Potential loyalists
15412,170,1,190.53,3,New customer
15414,9,3,774.9000000000001,0,Potential loyalists
15415,312,1,559.61,3,New customer
15416,64,7,4572.82,2,Champions
15417,84,1,508.8,3,New customer
15418,424,2,449.42,4,Lost customer
15419,24,1,135.86,3,New customer
15420,433,6,743.0,0,Potential loyalists
15421,58,10,3805.34,2,Champions
15422,322,7,1619.97,5,At risk
15423,37,3,266.89,3,New customer
15424,253,3,597.78,3,New customer
15425,399,4,1941.1200000000001,5,At risk
15426,18,9,2156.35,5,At risk
15427,32,3,1430.54,5,At risk
15428,14,4,762.75,0,Potential loyalists
15429,26,2,397.35,3,New customer
15430,467,2,954.75,0,Potential loyalists
15431,502,1,153.24,4,Lost customer
15432,22,2,320.76,3,New customer
15433,213,2,533.3,3,New customer
15434,7,11,2567.06,1,Loyal customers
15435,21,1,149.29,3,New customer
15436,11,3,1067.75,0,Potential loyalists
15437,261,2,393.45,3,New customer
15438,130,1,156.57999999999998,3,New customer
15439,404,4,1269.05,0,Potential loyalists
15440,54,3,383.68,3,New customer
15441,395,3,1254.21,0,Potential loyalists
15442,248,1,594.0,3,New customer
15444,8,2,1411.21,5,At risk
15445,263,2,284.5,3,New customer
15446,376,3,399.75,4,Lost customer
15447,330,5,492.88,3,New customer
15448,312,2,788.81,0,Potential loyalists
15449,25,3,974.52,0,Potential loyalists
15450,29,1,429.84,3,New customer
15451,433,2,226.86,4,Lost customer
15452,29,6,1785.1100000000001,5,At risk
15453,1,7,1371.77,0,Potential loyalists
15454,361,2,305.99,4,Lost customer
15455,597,1,38.25,4,Lost customer
15456,282,10,2091.52,5,At risk
15457,261,1,237.07,3,New customer
15458,24,2,370.43999999999994,3,New customer
15459,416,2,202.82999999999998,4,Lost customer
15460,353,1,214.26,4,Lost customer
15461,460,2,429.7,4,Lost customer
15462,93,4,737.05,0,Potential loyalists
15463,28,1,126.14,3,New customer
15464,337,1,1044.65,0,Potential loyalists
15466,84,4,1560.46,5,At risk
15467,8,3,524.88,3,New customer
15468,50,3,1430.48,5,At risk
15469,49,3,874.25,0,Potential loyalists
15470,575,1,63.419999999999995,4,Lost customer
15471,1,3,1292.01,0,Potential loyalists
15472,112,1,371.56,3,New customer
15473,13,8,2046.0,5,At risk
15474,595,1,150.35,4,Lost customer
15475,76,1,454.10999999999996,3,New customer
15476,379,4,2209.98,5,At risk
15477,649,1,368.4,4,Lost customer
15478,39,3,1983.48,5,At risk
15479,732,1,147.4,4,Lost customer
15481,400,1,1993.34,5,At risk
15483,160,10,817.8199999999999,0,Potential loyalists
15484,0,6,4652.1,2,Champions
15485,29,7,4810.92,2,Champions
15486,526,1,102.0,4,Lost customer
15487,679,1,231.32,4,Lost customer
15488,92,5,431.92,3,New customer
15489,22,8,2419.61,1,Loyal customers
15490,429,1,210.85,4,Lost customer
15491,94,6,3100.09,1,Loyal customers
15492,27,2,659.4599999999999,3,New customer
15493,32,9,4121.68,2,Champions
15494,20,5,3702.6,2,Champions
15495,378,1,246.5,4,Lost customer
15496,630,1,146.14000000000001,4,Lost customer
15499,723,1,158.65,4,Lost customer
15500,7,4,1131.56,0,Potential loyalists
15501,404,2,399.95,4,Lost customer
15503,362,2,257.3,4,Lost customer
15504,80,4,402.7,3,New customer
15505,52,5,3610.96,2,Champions
15506,22,6,2030.33,5,At risk
15507,171,1,475.86,3,New customer
15508,188,6,1000.27,0,Potential loyalists
15509,379,1,152.41,4,Lost customer
15510,330,1,250.0,4,Lost customer
15511,11,5,900.53,0,Potential loyalists
15512,155,4,331.58,3,New customer
15515,386,1,171.81,4,Lost customer
15516,44,3,62.43,3,New customer
15517,232,1,267.03,3,New customer
15519,382,2,344.61,4,Lost customer
15520,1,1,343.5,3,New customer
15522,32,2,397.99,3,New customer
15524,24,2,591.4,3,New customer
15525,1,4,890.22,0,Potential loyalists
15526,32,2,148.44,3,New customer
15528,253,1,229.33,3,New customer
15530,21,5,1808.68,5,At risk
15531,7,2,1972.39,5,At risk
15532,24,10,3738.85,2,Champions
15533,18,3,807.57,0,Potential loyalists
15534,725,1,162.25,4,Lost customer
15535,172,6,1044.3700000000001,0,Potential loyalists
15536,408,1,259.09,4,Lost customer
15537,162,1,110.92,3,New customer
15538,537,6,3358.3999999999996,1,Loyal customers
15539,6,1,538.46,3,New customer
15540,10,2,460.68,3,New customer
15541,113,1,85.13000000000001,3,New customer
15542,511,3,855.71,0,Potential loyalists
15543,287,2,242.26,4,Lost customer
15545,53,2,288.96999999999997,3,New customer
15546,606,2,1079.1000000000001,0,Potential loyalists
15548,595,1,158.09,4,Lost customer
15549,76,8,2334.16,5,At risk
15551,36,7,1679.81,5,At risk
15552,216,2,252.52,3,New customer
15553,59,1,428.93,3,New customer
15554,277,1,217.2,3,New customer
15556,23,1,279.77,3,New customer
15557,28,1,468.91,3,New customer
15558,638,1,202.68,4,Lost customer
15559,567,1,1109.4,0,Potential loyalists
15560,397,2,153.52,4,Lost customer
15561,11,8,1934.3899999999999,5,At risk
15562,351,3,671.4300000000001,0,Potential loyalists
15563,21,7,2859.46,1,Loyal customers
15564,462,2,70.74000000000001,4,Lost customer
15565,49,2,173.16,3,New customer
15566,392,2,227.87,4,Lost customer
15567,18,1,186.01,3,New customer
15568,2,3,758.29,0,Potential loyalists
15569,103,10,3583.45,2,Champions
15572,4,10,3965.2,2,Champions
15573,31,5,1188.42,0,Potential loyalists
15574,177,6,1101.44,0,Potential loyalists
15575,619,1,30.1,4,Lost customer
15576,37,1,921.37,0,Potential loyalists
15577,150,5,396.03000000000003,3,New customer
15578,161,1,127.1,3,New customer
15579,68,5,1250.63,0,Potential loyalists
15580,376,8,1375.39,0,Potential loyalists
15582,24,3,682.9100000000001,3,New customer
15583,375,1,95.96,4,Lost customer
15584,23,6,1268.2,0,Potential loyalists
15585,176,1,455.3,3,New customer
15586,592,3,1139.1,0,Potential loyalists
15587,49,7,1522.0800000000002,5,At risk
15588,677,1,579.6,4,Lost customer
15589,255,3,478.53000000000003,3,New customer
15590,381,5,1496.6,5,At risk
15591,582,3,217.9,4,Lost customer
15592,46,1,388.58,3,New customer
15593,70,1,199.8,3,New customer
15594,15,5,1771.78,5,At risk
15595,487,1,357.6,4,Lost customer
15596,100,9,2727.72,1,Loyal customers
15597,34,2,563.37,3,New customer
15598,52,2,548.02,3,New customer
15599,26,3,1250.06,0,Potential loyalists
15600,427,4,1199.31,0,Potential loyalists
15603,78,2,88.48,3,New customer
15604,51,1,216.39,3,New customer
15605,35,9,1741.95,5,At risk
15607,336,9,1708.97,5,At risk
15608,27,5,1785.98,5,At risk
15609,183,1,298.48,3,New customer
15610,51,1,112.46000000000001,3,New customer
15612,35,2,195.15,3,New customer
15613,609,1,433.71999999999997,4,Lost customer
15614,437,4,3147.36,1,Loyal customers
15616,437,1,317.11,4,Lost customer
15617,395,3,828.5500000000001,0,Potential loyalists
15618,32,4,776.851,0,Potential loyalists
15619,10,1,336.40000000000003,3,New customer
15620,56,4,1942.36,5,At risk
15621,3,4,1293.03,0,Potential loyalists
15623,140,8,2437.05,1,Loyal customers
15624,116,4,588.13,3,New customer
15625,103,9,3236.4,1,Loyal customers
15626,74,3,1067.52,0,Potential loyalists
15627,456,2,566.9,4,Lost customer
15629,449,4,2240.9,5,At risk
15630,44,3,1481.4,5,At risk
15631,641,1,596.67,4,Lost customer
15632,15,8,3285.31,1,Loyal customers
15634,16,2,554.65,3,New customer
15635,395,1,100.35,4,Lost customer
15636,89,4,1444.58,5,At risk
15637,52,5,797.59,0,Potential loyalists
15638,378,6,2265.2,5,At risk
15639,133,3,1065.08,0,Potential loyalists
15642,729,1,105.78000000000002,4,Lost customer
15643,191,3,664.0,3,New customer
15644,165,4,803.54,0,Potential loyalists
15645,18,3,1055.17,0,Potential loyalists
15646,157,5,784.8100000000001,0,Potential loyalists
15647,414,1,169.0,4,Lost customer
15648,203,2,639.5,3,New customer
15649,335,4,1660.35,5,At risk
15650,521,2,553.88,4,Lost customer
15651,36,5,1259.06,0,Potential loyalists
15652,90,5,1405.94,0,Potential loyalists
15653,92,2,877.4399999999999,0,Potential loyalists
15654,8,2,922.53,0,Potential loyalists
15655,242,1,560.67,3,New customer
15656,44,4,748.5,0,Potential loyalists
15657,22,1,30.0,3,New customer
15658,189,8,2117.27,5,At risk
15659,43,3,532.49,3,New customer
15661,316,8,1215.95,0,Potential loyalists
15662,660,2,283.73,4,Lost customer
15663,105,1,138.14,3,New customer
15664,50,4,1254.03,0,Potential loyalists
15665,167,5,3987.07,2,Champions
15666,471,2,632.9399999999999,4,Lost customer
15667,39,1,301.32,3,New customer
15668,217,1,76.32000000000001,3,New customer
15669,39,4,684.34,3,New customer
15670,296,2,325.2,3,New customer
15671,18,7,2657.13,1,Loyal customers
15672,724,1,45.300000000000004,4,Lost customer
15675,80,4,542.04,3,New customer
15676,18,3,3435.76,1,Loyal customers
15677,48,3,1305.63,0,Potential loyalists
15678,52,3,1825.94,5,At risk
15679,23,4,781.28,0,Potential loyalists
15680,8,10,4028.69,2,Champions
15682,598,2,318.24,4,Lost customer
15683,116,2,524.54,3,New customer
15684,546,3,173.95,4,Lost customer
15685,449,1,55.980000000000004,4,Lost customer
15686,419,1,90.0,4,Lost customer
15687,8,9,2993.1,1,Loyal customers
15688,418,1,190.57,4,Lost customer
15689,119,3,521.03,3,New customer
15690,3,2,239.76,3,New customer
15691,251,4,571.3,3,New customer
15692,27,1,191.04,3,New customer
15693,658,1,37.5,4,Lost customer
15695,266,4,1131.04,0,Potential loyalists
15697,689,1,246.75,4,Lost customer
15698,623,1,46.2,4,Lost customer
15699,17,1,309.65,3,New customer
15700,171,2,696.68,0,Potential loyalists
15701,1,4,1529.0,5,At risk
15702,475,2,140.39000000000001,4,Lost customer
15703,264,1,211.5,3,New customer
15704,139,6,3734.6600000000003,2,Champions
15705,200,1,143.1,3,New customer
15706,63,4,1060.56,0,Potential loyalists
15707,34,4,916.98,0,Potential loyalists
15708,40,9,3887.15,2,Champions
15709,283,2,327.85,3,New customer
15710,416,1,898.87,0,Potential loyalists
15711,556,2,420.25,4,Lost customer
15713,142,4,839.64,0,Potential loyalists
15714,11,5,783.96,0,Potential loyalists
15715,555,5,658.02,4,Lost customer
15716,145,11,2485.26,1,Loyal customers
15717,233,5,607.0,3,New customer
15718,539,1,293.79,4,Lost customer
15720,23,2,739.22,0,Potential loyalists
15721,11,1,471.40000000000003,3,New customer
15723,364,4,930.7,0,Potential loyalists
15724,200,3,310.85,3,New customer
15725,14,1,415.25,3,New customer
15726,389,1,321.91,4,Lost customer
15728,379,2,544.6,4,Lost customer
15729,212,3,192.55,3,New customer
15730,65,5,1726.58,5,At risk
15731,553,1,125.3,4,Lost customer
15732,211,10,1543.97,5,At risk
15733,282,1,162.3,4,Lost customer
15734,114,4,2263.3,5,At risk
15735,420,1,327.68,4,Lost customer
15736,434,2,1767.12,5,At risk
15737,14,8,1188.1200000000001,0,Potential loyalists
15739,65,1,449.12,3,New customer
15740,48,1,154.88,3,New customer
15741,457,2,208.62,4,Lost customer
15742,618,1,156.87,4,Lost customer
15743,15,4,775.96,0,Potential loyalists
15744,77,1,34.8,3,New customer
15745,18,4,1094.59,0,Potential loyalists
15746,133,1,196.88,3,New customer
15747,12,9,2499.81,1,Loyal customers
15748,39,3,609.8100000000001,3,New customer
15751,460,11,1380.44,0,Potential loyalists
15752,39,9,3924.91,2,Champions
15753,304,1,79.2,4,Lost customer
15754,50,9,3037.61,1,Loyal customers
15756,60,4,528.01,3,New customer
15757,65,6,2940.36,1,Loyal customers
15758,24,1,205.25,3,New customer
15759,217,7,830.9300000000001,0,Potential loyalists
15761,442,1,143.05,4,Lost customer
15762,64,2,583.75,3,New customer
15763,31,2,1086.92,0,Potential loyalists
15764,87,8,4503.08,2,Champions
15765,666,1,370.63,4,Lost customer
15766,63,3,831.06,0,Potential loyalists
15770,612,1,321.45,4,Lost customer
15771,603,3,1006.54,0,Potential loyalists
15772,417,1,280.88,4,Lost customer
15773,5,2,774.52,0,Potential loyalists
15774,68,6,1288.34,0,Potential loyalists
15775,244,2,150.5,3,New customer
15776,132,1,241.62,3,New customer
15777,240,7,1762.61,5,At risk
15778,430,1,307.95,4,Lost customer
15779,462,2,124.08000000000001,4,Lost customer
15780,183,3,475.28000000000003,3,New customer
15781,24,3,345.46,3,New customer
15782,9,4,4014.1,2,Champions
15783,10,1,246.3,3,New customer
15784,467,2,848.3299999999999,0,Potential loyalists
15787,25,3,933.26,0,Potential loyalists
15788,508,1,221.82999999999998,4,Lost customer
15789,357,6,1962.01,5,At risk
15790,9,1,218.75,3,New customer
15791,43,5,3608.34,2,Champions
15792,399,2,933.84,0,Potential loyalists
15793,14,8,2399.57,1,Loyal customers
15794,735,2,777.0,4,Lost customer
15795,149,8,1979.8700000000001,5,At risk
15797,112,6,2821.08,1,Loyal customers
15798,492,3,1535.37,5,At risk
15799,75,4,1421.34,5,At risk
15800,106,7,1227.07,0,Potential loyalists
15801,45,3,1063.95,0,Potential loyalists
15802,142,1,451.42,3,New customer
15803,50,4,1929.66,5,At risk
15806,45,3,784.58,0,Potential loyalists
15807,49,5,1817.52,5,At risk
15809,35,7,1274.44,0,Potential loyalists
15810,78,8,2999.04,1,Loyal customers
15811,21,7,3486.15,1,Loyal customers
15813,207,2,1303.9099999999999,0,Potential loyalists
15814,16,6,2634.44,1,Loyal customers
15815,63,5,2100.6,5,At risk
15816,541,2,144.14999999999998,4,Lost customer
15817,420,3,2766.4,1,Loyal customers
15818,587,1,340.5,4,Lost customer
15819,48,10,3934.79,2,Champions
15820,319,1,206.98,4,Lost customer
15821,43,2,570.96,3,New customer
15822,2,6,1840.06,5,At risk
15823,371,3,3882.17,2,Champions
15824,452,2,890.94,0,Potential loyalists
15825,171,1,532.94,3,New customer
15826,55,4,2598.28,1,Loyal customers
15828,374,1,1108.82,0,Potential loyalists
15829,98,2,636.14,3,New customer
15830,37,1,576.0,3,New customer
15831,57,3,794.64,0,Potential loyalists
15832,253,1,836.79,0,Potential loyalists
15833,737,1,80.4,4,Lost customer
15834,69,7,3764.39,2,Champions
15835,43,4,954.09,0,Potential loyalists
15836,49,1,137.37,3,New customer
15837,64,2,777.01,0,Potential loyalists
15839,32,3,1048.49,0,Potential loyalists
15840,58,2,355.56,3,New customer
15841,72,9,2742.41,1,Loyal customers
15842,392,2,548.8,4,Lost customer
15843,303,1,118.95000000000002,4,Lost customer
15844,45,1,130.73999999999998,3,New customer
15845,17,11,4426.28,2,Champions
15846,384,1,107.01,4,Lost customer
15847,37,5,822.57,0,Potential loyalists
15848,621,1,137.99,4,Lost customer
15850,18,6,1006.75,0,Potential loyalists
15851,526,1,109.73,4,Lost customer
15852,186,3,257.26,3,New customer
15853,51,1,110.8,3,New customer
15855,136,6,1052.72,0,Potential loyalists
15857,18,2,570.48,3,New customer
15859,431,1,438.46,4,Lost customer
15863,25,5,355.1,3,New customer
15864,21,7,2180.76,5,At risk
15865,40,5,2241.42,5,At risk
15866,100,1,211.89,3,New customer
15868,582,1,94.53,4,Lost customer
15869,276,3,321.11,3,New customer
15870,32,4,857.46,0,Potential loyalists
15871,436,1,33.099999999999994,4,Lost customer
15872,14,4,729.25,0,Potential loyalists
15873,499,4,313.91999999999996,4,Lost customer
15875,645,1,108.52,4,Lost customer
15876,408,2,1449.1399999999999,5,At risk
15877,1,2,490.33,3,New customer
15878,561,2,330.77,4,Lost customer
15879,403,4,1137.8,0,Potential loyalists
15880,368,1,329.03000000000003,4,Lost customer
15881,311,5,501.39000000000004,3,New customer
15882,198,8,1124.66,0,Potential loyalists
15883,1,2,396.48,3,New customer
15884,431,2,244.60000000000002,4,Lost customer
15886,59,4,1052.8700000000001,0,Potential loyalists
15887,406,3,1027.15,0,Potential loyalists
15888,80,3,429.16,3,New customer
15889,156,8,1427.6,5,At risk
15890,394,5,535.65,4,Lost customer
15891,226,1,511.68,3,New customer
15892,668,1,128.2,4,Lost customer
15893,481,1,305.28000000000003,4,Lost customer
15894,252,2,258.25,3,New customer
15895,149,1,179.17,3,New customer
15897,193,2,208.59,3,New customer
15899,368,1,56.25,4,Lost customer
15900,23,4,886.5699999999999,0,Potential loyalists
15901,16,7,687.72,3,New customer
15902,379,1,145.01,4,Lost customer
15904,7,1,164.68,3,New customer
15905,542,1,114.69,4,Lost customer
15906,19,10,2530.19,1,Loyal customers
15907,3,3,882.72,0,Potential loyalists
15908,490,2,758.62,0,Potential loyalists
15909,173,1,191.94,3,New customer
15911,623,8,1700.24,5,At risk
15912,177,9,1074.7,0,Potential loyalists
15913,533,1,6.300000000000001,4,Lost customer
15914,377,2,205.99,4,Lost customer
15915,401,1,364.45,4,Lost customer
15917,247,5,530.17,3,New customer
15918,190,3,582.88,3,New customer
15919,19,2,525.69,3,New customer
15920,153,9,569.14,3,New customer
15921,172,4,775.26,0,Potential loyalists
15922,372,1,369.5,4,Lost customer
15923,372,1,127.08,4,Lost customer
15924,730,1,102.82,4,Lost customer
15925,193,1,207.15,3,New customer
15926,541,1,134.44,4,Lost customer
15927,646,1,106.54,4,Lost customer
15928,655,1,293.53,4,Lost customer
15929,643,1,594.0,4,Lost customer
15930,66,1,426.63,3,New customer
15931,427,1,239.9,4,Lost customer
15932,3,8,2495.87,1,Loyal customers
15933,20,3,1107.46,0,Potential loyalists
15934,417,2,2190.66,5,At risk
15935,238,2,416.86,3,New customer
15936,378,2,282.79,4,Lost customer
15937,63,1,145.35,3,New customer
15938,111,9,734.81,0,Potential loyalists
15940,310,1,35.8,4,Lost customer
15941,636,1,405.0,4,Lost customer
15942,133,1,337.44,3,New customer
15943,649,2,271.28999999999996,4,Lost customer
15944,276,4,2164.24,5,At risk
15945,364,4,646.27,3,New customer
15946,502,3,2304.18,5,At risk
15947,82,1,1708.24,5,At risk
15948,7,3,1509.0900000000001,5,At risk
15949,16,2,364.72,3,New customer
15951,8,3,1013.17,0,Potential loyalists
15952,33,4,781.91,0,Potential loyalists
15954,588,1,190.75,4,Lost customer
15956,550,2,617.6,4,Lost customer
15957,31,3,921.25,0,Potential loyalists
15958,73,4,462.12,3,New customer
15959,681,3,542.89,4,Lost customer
15960,373,4,410.95,4,Lost customer
15961,378,1,451.28999999999996,4,Lost customer
15962,448,1,289.48,4,Lost customer
15963,19,2,470.76,3,New customer
15964,662,1,269.21000000000004,4,Lost customer
15966,450,1,426.53000000000003,4,Lost customer
15968,387,1,404.55,4,Lost customer
15969,2,5,1127.05,0,Potential loyalists
15970,303,2,1017.32,0,Potential loyalists
15972,455,5,1769.33,5,At risk
15973,366,3,680.62,0,Potential loyalists
15974,38,7,3442.15,1,Loyal customers
15975,83,1,371.01,3,New customer
15976,164,6,1694.41,5,At risk
15977,16,2,1054.73,0,Potential loyalists
15978,76,3,3279.42,1,Loyal customers
15979,602,1,329.22,4,Lost customer
15982,604,1,324.51,4,Lost customer
15983,21,8,3110.37,1,Loyal customers
15985,122,7,2715.28,1,Loyal customers
15986,29,2,354.42,3,New customer
15987,11,8,1535.99,5,At risk
15988,18,3,738.89,0,Potential loyalists
15989,375,2,368.31,4,Lost customer
15990,43,7,1997.75,5,At risk
15991,533,1,150.55,4,Lost customer
15992,3,3,896.6,0,Potential loyalists
15993,8,7,2777.67,1,Loyal customers
15994,54,3,1175.68,0,Potential loyalists
15995,413,1,694.54,0,Potential loyalists
15996,87,7,1386.4,0,Potential loyalists
15999,735,1,20.4,4,Lost customer
16001,380,1,583.39,4,Lost customer
16002,624,1,169.21,4,Lost customer
16004,474,5,2146.39,5,At risk
16005,11,10,2365.4900000000002,1,Loyal customers
16006,210,2,332.82,3,New customer
16007,47,7,3053.06,1,Loyal customers
16009,21,4,972.11,0,Potential loyalists
16010,245,11,1694.86,5,At risk
16012,34,5,2978.59,1,Loyal customers
16014,37,5,1100.28,0,Potential loyalists
16015,3,3,704.55,0,Potential loyalists
16016,2,11,2083.4,5,At risk
16017,46,5,1545.58,5,At risk
16018,38,4,698.13,0,Potential loyalists
16020,16,3,851.01,0,Potential loyalists
16021,394,2,487.03,4,Lost customer
16022,259,1,602.63,3,New customer
16023,45,3,719.81,0,Potential loyalists
16024,11,3,483.99,3,New customer
16025,29,1,439.65999999999997,3,New customer
16026,42,1,236.09,3,New customer
16028,595,1,82.2,4,Lost customer
16030,309,1,331.24,4,Lost customer
16031,91,2,547.9,3,New customer
16032,455,6,1965.72,5,At risk
16034,195,6,911.3199999999999,0,Potential loyalists
16035,559,1,217.73,4,Lost customer
16036,86,4,2556.84,1,Loyal customers
16037,269,5,1509.34,5,At risk
16038,7,3,471.78000000000003,3,New customer
16039,423,2,456.4,4,Lost customer
16040,64,7,2416.9,1,Loyal customers
16041,30,3,3166.4,1,Loyal customers
16042,21,8,2245.32,5,At risk
16043,37,8,1856.5900000000001,5,At risk
16044,434,1,340.84000000000003,4,Lost customer
16045,119,8,3434.9300000000003,1,Loyal customers
16046,561,1,235.78,4,Lost customer
16047,681,1,107.14,4,Lost customer
16048,372,4,818.7900000000001,0,Potential loyalists
16049,39,6,1852.15,5,At risk
16050,173,3,300.7,3,New customer
16051,681,1,188.44,4,Lost customer
16052,53,1,362.06,3,New customer
16053,32,6,3634.84,2,Champions
16054,144,4,2111.88,5,At risk
16055,220,1,134.8,3,New customer
16056,44,1,650.75,3,New customer
16057,15,10,3854.85,2,Champions
16058,405,1,62.7,4,Lost customer
16060,400,3,541.95,4,Lost customer
16061,430,1,89.65,4,Lost customer
16062,9,8,2863.45,1,Loyal customers
16063,259,1,335.32,3,New customer
16064,724,1,109.31,4,Lost customer
16065,364,8,1992.13,5,At risk
16066,16,5,1521.04,5,At risk
16067,562,3,3269.11,1,Loyal customers
16068,593,1,115.73,4,Lost customer
16069,417,1,457.7,4,Lost customer
16070,21,2,852.15,0,Potential loyalists
16071,44,4,1076.8,0,Potential loyalists
16072,287,4,4180.09,2,Champions
16073,296,1,122.39999999999999,4,Lost customer
16074,389,1,252.5,4,Lost customer
16075,502,2,736.9300000000001,0,Potential loyalists
16076,2,10,2234.73,5,At risk
16077,625,1,2300.4,5,At risk
16078,283,2,362.99,3,New customer
16079,16,3,1352.0,0,Potential loyalists
16080,81,4,602.5600000000001,3,New customer
16081,55,8,4278.96,2,Champions
16082,669,1,106.75,4,Lost customer
16083,100,4,2351.42,1,Loyal customers
16084,298,1,436.18,3,New customer
16086,58,10,2687.73,1,Loyal customers
16087,388,5,1739.92,5,At risk
16088,575,2,1437.43,5,At risk
16089,385,2,263.49,4,Lost customer
16090,623,1,180.56,4,Lost customer
16091,154,2,315.06,3,New customer
16092,114,6,1587.94,5,At risk
16093,106,1,17.0,3,New customer
16094,11,11,3695.56,2,Champions
16095,455,1,447.05,4,Lost customer
16096,263,4,1584.97,5,At risk
16097,239,1,185.04999999999998,3,New customer
16099,49,7,1573.2,5,At risk
16100,462,1,582.64,4,Lost customer
16101,70,4,3229.16,1,Loyal customers
16102,41,3,1842.14,5,At risk
16104,61,9,2774.46,1,Loyal customers
16105,248,5,2386.19,1,Loyal customers
16106,65,1,108.38,3,New customer
16107,17,7,3204.1600000000003,1,Loyal customers
16108,84,4,2235.92,5,At risk
16109,218,3,939.48,0,Potential loyalists
16110,44,4,1781.59,5,At risk
16111,427,1,549.33,4,Lost customer
16112,142,4,195.73999999999998,3,New customer
16113,182,1,161.38,3,New customer
16114,170,1,135.75000000000003,3,New customer
16116,211,1,612.78,3,New customer
16117,189,3,654.4,3,New customer
16118,652,1,4376.25,2,Champions
16119,7,8,1720.81,5,At risk
16120,58,6,2967.51,1,Loyal customers
16121,56,5,1450.04,5,At risk
16122,72,6,895.62,0,Potential loyalists
16123,51,1,307.78,3,New customer
16124,316,4,1772.49,5,At risk
16127,38,2,801.31,0,Potential loyalists
16128,17,11,3801.05,2,Champions
16129,406,3,1396.05,0,Potential loyalists
16130,421,4,987.48,0,Potential loyalists
16132,543,2,664.1999999999999,4,Lost customer
16134,21,5,2145.34,5,At risk
16135,262,2,819.45,0,Potential loyalists
16136,59,4,946.8,0,Potential loyalists
16137,679,1,422.7,4,Lost customer
16138,378,3,910.35,0,Potential loyalists
16139,18,5,1111.15,0,Potential loyalists
16140,65,3,1433.46,5,At risk
16141,87,2,955.94,0,Potential loyalists
16142,249,1,535.34,3,New customer
16144,246,1,175.2,3,New customer
16146,156,4,946.38,0,Potential loyalists
16147,133,5,2398.91,1,Loyal customers
16148,295,2,386.62,3,New customer
16149,4,3,422.22,3,New customer
16150,42,10,4002.17,2,Champions
16152,268,1,1829.04,5,At risk
16155,381,5,796.9,0,Potential loyalists
16157,15,3,656.69,3,New customer
16158,521,9,628.32,4,Lost customer
16159,281,4,1232.79,0,Potential loyalists
16160,64,2,1025.44,0,Potential loyalists
16162,251,1,37.4,4,Lost customer
16163,231,6,2407.98,1,Loyal customers
16164,16,3,822.48,0,Potential loyalists
16165,504,1,79.9,4,Lost customer
